county_text,county,state,cost_per_kwh
T19127,Marshall,IA,0.12168574
T19129,Mills,IA,0.09277399095238095
T19131,Mitchell,IA,0.11105532499999995
T19133,Monona,IA,0.12622976999999996
T19135,Monroe,IA,0.0624447619047619
T19137,Montgomery,IA,0.0852201819999999
T19139,Muscatine,IA,0.11847967000000001
T19141,O'Brien,IA,0.0992381319999999
T19143,Osceola,IA,0.10019455
T19145,Page,IA,0.13008155
T19147,Palo Alto,IA,0.092009494
T19149,Plymouth,IA,0.09766601650000001
T19151,Pocahontas,IA,0.11224868
T19153,Polk,IA,0.12168574
T19155,Pottawattamie,IA,0.13507489
T19157,Poweshiek,IA,0.10190700099999994
T19159,Ringgold,IA,0.12507761
T19161,Sac,IA,0.11142464
T19163,Scott,IA,0.11390331
T19165,Shelby,IA,0.12565705
T19167,Sioux,IA,0.09045909199999999
T19169,Story,IA,0.12062607499999994
T19171,Tama,IA,0.12083709
T19173,Taylor,IA,0.11618314
T19175,Union,IA,0.1326502299999999
T19177,Van Buren,IA,0.12581166499999996
T19179,Wapello,IA,0.12083709
T19181,Warren,IA,0.0958132809523809
T19183,Washington,IA,0.1244605
T19185,Wayne,IA,0.094038805
T19187,Webster,IA,0.12384135
T19189,Winnebago,IA,0.11617357
T19191,Winneshiek,IA,0.14616706
T19193,Woodbury,IA,0.10409478999999999
T19195,Worth,IA,0.1186771199999999
T19197,Wright,IA,0.10535440999999995
T20001,Allen,KS,0.14254672
T20003,Anderson,KS,0.11927948
T20005,Atchison,KS,0.141202215
T20007,Barber,KS,0.12569197
T20009,Barton,KS,0.13303887
T20011,Bourbon,KS,0.13494530999999998
T20013,Brown,KS,0.13792948
T20015,Butler,KS,0.13789454499999998
T20017,Chase,KS,0.1390465
T20019,Chautauqua,KS,0.14429165499999996
T20021,Cherokee,KS,0.13494530999999998
T20023,Cheyenne,KS,0.12507572
T20025,Clark,KS,0.13720748
T20027,Clay,KS,0.12507572
T20029,Cloud,KS,0.14260320999999998
T20031,Coffey,KS,0.1248461999999999
T20033,Comanche,KS,0.15602489
T20035,Cowley,KS,0.13207311
T20037,Crawford,KS,0.13827434
T20039,Decatur,KS,0.12507572
T20041,Dickinson,KS,0.15389761
T20043,Doniphan,KS,0.139104155
T20045,Douglas,KS,0.1298909899999999
T20047,Edwards,KS,0.12757647
T20049,Elk,KS,0.12509972
T20051,Ellis,KS,0.12405840999999995
T20053,Ellsworth,KS,0.15389761
T20055,Finney,KS,0.12575122
T20057,Ford,KS,0.14180068
T20059,Franklin,KS,0.10095763499999999
T20061,Geary,KS,0.15393764
T20063,Gove,KS,0.1215131399999999
T20065,Graham,KS,0.1258397
T20067,Grant,KS,0.10248542
T20069,Gray,KS,0.12345355499999999
T20071,Greeley,KS,0.12363217999999995
T20073,Greenwood,KS,0.12509972
T20075,Hamilton,KS,0.11411832
T20077,Harper,KS,0.1353669499999999
T20079,Harvey,KS,0.1390465
T20081,Haskell,KS,0.13720748
T20083,Hodgeman,KS,0.12454480499999995
T20085,Jackson,KS,0.139385615
T20087,Jefferson,KS,0.13792948
T20089,Jewell,KS,0.14714591499999996
T20091,Johnson,KS,0.100231
T20093,Kearny,KS,0.12575122
T20095,Kingman,KS,0.14519032999999998
T20097,Kiowa,KS,0.14683849
T20099,Labette,KS,0.12509972
T20101,Lane,KS,0.1215131399999999
T20103,Leavenworth,KS,0.100231
T20105,Lincoln,KS,0.12660368
T20107,Linn,KS,0.12639594
T20109,Logan,KS,0.1215131399999999
T20111,Lyon,KS,0.127104335
T20113,McPherson,KS,0.125006875
T20115,Marion,KS,0.1390465
T20117,Marshall,KS,0.14817207
T20119,Meade,KS,0.13720748
T20121,Miami,KS,0.12516
T20123,Mitchell,KS,0.12815305
T20125,Montgomery,KS,0.14429165499999996
T20127,Morris,KS,0.15393764
T20129,Morton,KS,0.119297505
T20131,Nemaha,KS,0.12390854999999995
T20133,Neosho,KS,0.13494530999999998
T20135,Ness,KS,0.1215131399999999
T20137,Norton,KS,0.12507572
T20139,Osage,KS,0.100231
T20141,Osborne,KS,0.12660368
T20143,Ottawa,KS,0.15389761
T20145,Pawnee,KS,0.13491354
T20147,Phillips,KS,0.12507572
T20149,Pottawatomie,KS,0.13424183
T20151,Pratt,KS,0.14683849
T20153,Rawlins,KS,0.12507572
T20155,Reno,KS,0.13309843
T20157,Republic,KS,0.15705669
T20159,Rice,KS,0.1215131399999999
T20161,Riley,KS,0.15397767
T20163,Rooks,KS,0.12660368
T20165,Rush,KS,0.12027431499999994
T20167,Russell,KS,0.12994475
T20169,Saline,KS,0.15389761
T20171,Scott,KS,0.1215131399999999
T20173,Sedgwick,KS,0.13607246499999998
T20175,Seward,KS,0.14147404
T20177,Shawnee,KS,0.122352975
T20179,Sheridan,KS,0.12507572
T20181,Sherman,KS,0.12507572
T20183,Smith,KS,0.14714591499999996
T20185,Stafford,KS,0.14463399999999998
T20187,Stanton,KS,0.117761145
T20189,Stevens,KS,0.14289739
T20191,Sumner,KS,0.13730647499999998
T20193,Thomas,KS,0.1215131399999999
T20195,Trego,KS,0.12405840999999995
T20197,Wabaunsee,KS,0.14447495
T20199,Wallace,KS,0.12575122
T20201,Washington,KS,0.135994645
T20203,Wichita,KS,0.12575122
T20205,Wilson,KS,0.1161657899999999
T20207,Woodson,KS,0.13494530999999998
T20209,Wyandotte,KS,0.100231
T21001,Adair,KY,0.1014696
T21003,Allen,KY,0.11131831
T21005,Anderson,KY,0.052555000000000004
T21007,Ballard,KY,0.085548415
T21009,Barren,KY,0.10531396
T21011,Bath,KY,0.05273
T21013,Bell,KY,0.052055000000000004
T21015,Boone,KY,0.0760643404999999
T21017,Bourbon,KY,0.05659
T21019,Boyd,KY,0.0603369999999999
T21021,Boyle,KY,0.082851575
T21023,Bracken,KY,0.052669999999999995
T21025,Breathitt,KY,0.08665140999999994
T21027,Breckinridge,KY,0.11976069
T21029,Bullitt,KY,0.0596435
T21031,Butler,KY,0.11106373
T21033,Caldwell,KY,0.12112754
T21035,Calloway,KY,0.11991037499999996
T21037,Campbell,KY,0.0602899999999999
T21039,Carlisle,KY,0.11836683
T21041,Carroll,KY,0.0602899999999999
T21043,Carter,KY,0.06225
T21045,Casey,KY,0.0770998
T21047,Christian,KY,0.10799079
T21049,Clark,KY,0.05659
T21051,Clay,KY,0.056533499999999945
T21053,Clinton,KY,0.106393955
T21055,Crittenden,KY,0.08692877
T21057,Cumberland,KY,0.1014696
T21059,Daviess,KY,0.12112754
T21061,Edmonson,KY,0.10368234
T21063,Elliott,KY,0.06225
T21065,Estill,KY,0.05659
T21067,Fayette,KY,0.05273
T21069,Fleming,KY,0.05273
T21071,Floyd,KY,0.0573734999999999
T21073,Franklin,KY,0.07899542500000001
T21075,Fulton,KY,0.117997415
T21077,Gallatin,KY,0.0602899999999999
T21079,Garrard,KY,0.082851575
T21081,Grant,KY,0.0760643404999999
T21083,Graves,KY,0.118928325
T21085,Grayson,KY,0.10531396
T21087,Green,KY,0.07820616999999999
T21089,Greenup,KY,0.061293499999999945
T21091,Hancock,KY,0.120444115
T21093,Hardin,KY,0.08643315
T21095,Harlan,KY,0.082024155
T21097,Harrison,KY,0.052555000000000004
T21099,Hart,KY,0.07820616999999999
T21101,Henderson,KY,0.085039908
T21103,Henry,KY,0.0596435
T21105,Hickman,KY,0.11887835
T21107,Hopkins,KY,0.116222925
T21109,Jackson,KY,0.08319726999999995
T21111,Jefferson,KY,0.066557
T21113,Jessamine,KY,0.05273
T21115,Johnson,KY,0.0573734999999999
T21117,Kenton,KY,0.0760643404999999
T21119,Knott,KY,0.0573734999999999
T21121,Knox,KY,0.073424428
T21123,Larue,KY,0.10368234
T21125,Laurel,KY,0.0770998
T21127,Lawrence,KY,0.0603369999999999
T21129,Lee,KY,0.11296582
T21131,Leslie,KY,0.0603369999999999
T21133,Letcher,KY,0.05585849999999995
T21135,Lewis,KY,0.061293499999999945
T21137,Lincoln,KY,0.107221375
T21139,Livingston,KY,0.11836683
T21141,Logan,KY,0.10531396
T21143,Lyon,KY,0.08692877
T21145,McCracken,KY,0.11836683
T21147,McCreary,KY,0.05273
T21149,McLean,KY,0.08692877
T21151,Madison,KY,0.075224227
T21153,Magoffin,KY,0.0603369999999999
T21155,Marion,KY,0.050839999999999996
T21157,Marshall,KY,0.1189783
T21159,Martin,KY,0.0573734999999999
T21161,Mason,KY,0.052669999999999995
T21163,Meade,KY,0.1063093
T21165,Menifee,KY,0.08670791
T21167,Mercer,KY,0.052555000000000004
T21169,Metcalfe,KY,0.10368234
T21171,Monroe,KY,0.11131831
T21173,Montgomery,KY,0.05659
T21175,Morgan,KY,0.06039349999999995
T21177,Muhlenberg,KY,0.1168135
T21179,Nelson,KY,0.05273
T21181,Nicholas,KY,0.05261
T21183,Ohio,KY,0.112537325
T21185,Oldham,KY,0.066557
T21187,Owen,KY,0.0602899999999999
T21189,Owsley,KY,0.0871757699999999
T21191,Pendleton,KY,0.0602899999999999
T21193,Perry,KY,0.0603369999999999
T21195,Pike,KY,0.0603369999999999
T21197,Powell,KY,0.08723226999999995
T21199,Pulaski,KY,0.1014696
T21201,Robertson,KY,0.05261
T21203,Rockcastle,KY,0.107221375
T21205,Rowan,KY,0.0603369999999999
T21207,Russell,KY,0.05273
T21209,Scott,KY,0.05273
T21211,Shelby,KY,0.0596435
T21213,Simpson,KY,0.11186273499999999
T21215,Spencer,KY,0.05273
T21217,Taylor,KY,0.07951965
T21219,Todd,KY,0.1168135
T21221,Trigg,KY,0.1168135
T21223,Trimble,KY,0.066557
T21225,Union,KY,0.08692877
T21227,Warren,KY,0.104744715
T21229,Washington,KY,0.052555000000000004
T21231,Wayne,KY,0.1014696
T21233,Webster,KY,0.12112754
T21235,Whitley,KY,0.073610546
T21237,Wolfe,KY,0.11349017999999994
T21239,Woodford,KY,0.05273
T22001,Acadia,LA,0.084960763
T22003,Allen,LA,0.097469013
T22005,Ascension,LA,0.06786576299999995
T22007,Assumption,LA,0.090985971
T22009,Avoyelles,LA,0.091531526
T22011,Beauregard,LA,0.091531526
T22013,Bienville,LA,0.0924331029999999
T22015,Bossier,LA,0.09944540299999996
T22017,Caddo,LA,0.09677924699999996
T22019,Calcasieu,LA,0.091531526
T22021,Caldwell,LA,0.097126958
T22023,Cameron,LA,0.092162938
T22025,Catahoula,LA,0.097126958
T22027,Claiborne,LA,0.09198231449999995
T22029,Concordia,LA,0.10272239
T22031,DeSoto,LA,0.086199214
T22033,East Baton Rouge,LA,0.06786576299999995
T22035,East Carroll,LA,0.08844701199999999
T22037,East Feliciana,LA,0.06786576299999995
T22039,Evangeline,LA,0.092162938
T22041,Franklin,LA,0.091531526
T22043,Grant,LA,0.097126958
T22045,Iberia,LA,0.091531526
T22047,Iberville,LA,0.10493588
T22049,Jackson,LA,0.091531526
T22051,Jefferson,LA,0.091531526
T22053,Jefferson Davis,LA,0.091531526
T22055,Lafayette,LA,0.091531526
T22057,Lafourche,LA,0.090985971
T22059,La Salle,LA,0.091531526
T22061,Lincoln,LA,0.091531526
T22063,Livingston,LA,0.06786576299999995
T22065,Madison,LA,0.08844701199999999
T22067,Morehouse,LA,0.091531526
T22069,Natchitoches,LA,0.0867952065
T22071,Orleans,LA,0.097103298
T22073,Ouachita,LA,0.09198231449999995
T22075,Plaquemines,LA,0.091531526
T22077,Pointe Coupee,LA,0.091531526
T22079,Rapides,LA,0.098446597
T22081,Red River,LA,0.091531526
T22083,Richland,LA,0.08844701199999999
T22085,Sabine,LA,0.091531526
T22087,St Bernard,LA,0.091531526
T22089,St Charles,LA,0.091531526
T22091,St  Helena,LA,0.06786576299999995
T22093,St James,LA,0.091531526
T22095,St John The Baptist,LA,0.091531526
T22097,St Landry,LA,0.091531526
T22099,St Martin,LA,0.090440416
T22101,St Mary,LA,0.090440416
T22103,St Tammany,LA,0.091317424
T22105,Tangipahoa,LA,0.091317424
T22107,Tensas,LA,0.091531526
T22109,Terrebonne,LA,0.090440416
T22111,Union,LA,0.09198231449999995
T22113,Vermilion,LA,0.10157072049999999
T22115,Vernon,LA,0.09944540299999996
T22117,Washington,LA,0.091317424
T22119,Webster,LA,0.0998961914999999
T22121,West Baton Rouge,LA,0.098233703
T22123,West Carroll,LA,0.08844701199999999
T22125,West Feliciana,LA,0.06786576299999995
T22127,Winn,LA,0.091531526
T23001,Androscoggin,ME,0.031726
T23003,Aroostook,ME,0.11257125499999995
T23005,Cumberland,ME,0.031726
T23007,Franklin,ME,0.031726
T23009,Hancock,ME,0.045217999999999994
T23011,Kennebec,ME,0.031726
T23013,Knox,ME,0.31174859
T23015,Lincoln,ME,0.031726
T23017,Oxford,ME,0.031726
T23019,Penobscot,ME,0.05871
T23021,Piscataquis,ME,0.045217999999999994
T23023,Sagadahoc,ME,0.031726
T23025,Somerset,ME,0.093557165
T23027,Waldo,ME,0.045217999999999994
T23029,Washington,ME,0.11576101
T23031,York,ME,0.08657137000000001
T24001,Allegany,MD,0.10727711
T24003,Anne Arundel,MD,0.08147
T24005,Baltimore,MD,0.08147
T24009,Calvert,MD,0.09788337
T24011,Caroline,MD,0.07735156
T24013,Carroll,MD,0.094373555
T24015,Cecil,MD,0.07735156
T24017,Charles,MD,0.11429674
T24019,Dorchester,MD,0.07735156
T24021,Frederick,MD,0.099180402
T24023,Garrett,MD,0.10727711
T24025,Harford,MD,0.046014
T24027,Howard,MD,0.094373555
T24029,Kent,MD,0.07735156
T24031,Montgomery,MD,0.08147
T24033,Prince Georges,MD,0.08147
T24035,Queen Annes,MD,0.07735156
T24037,St Marys,MD,0.11429674
T24039,Somerset,MD,0.045655
T24041,Talbot,MD,0.0995028029999999
T24043,Washington,MD,0.086223546
T24045,Wicomico,MD,0.07735156
T24047,Worcester,MD,0.11867072
T24510,Baltimore City,MD,0.08147
T25001,Barnstable,MA,0.2107599999999999
T25003,Berkshire,MA,0.22389693
T25005,Bristol,MA,0.15086618
T25007,Dukes,MA,0.22389693
T25009,Essex,MA,0.16007823999999996
T25011,Franklin,MA,0.14966296499999998
T25013,Hampden,MA,0.14454366
T25015,Hampshire,MA,0.12784573
T25017,Middlesex,MA,0.14747858
T25019,Nantucket,MA,0.2107599999999999
T25021,Norfolk,MA,0.14856226
T25023,Plymouth,MA,0.1661661099999999
T25025,Suffolk,MA,0.14966296499999998
T25027,Worcester,MA,0.13549038
T26001,Alcona,MI,0.14085692
T26003,Alger,MI,0.20335603
T26005,Allegan,MI,0.12206
T26007,Alpena,MI,0.14765516
T26009,Antrim,MI,0.138291635
T26011,Arenac,MI,0.12206
T26013,Baraga,MI,0.14177796
T26015,Barry,MI,0.12206
T26017,Bay,MI,0.12902153
T26019,Benzie,MI,0.12925966
T26021,Berrien,MI,0.1133925
T26023,Branch,MI,0.11928812
T26025,Calhoun,MI,0.12754989999999994
T26027,Cass,MI,0.14637596
T26029,Charlevoix,MI,0.12206
T26031,Cheboygan,MI,0.1544534
T26033,Chippewa,MI,0.12889608
T26035,Clare,MI,0.12206
T26037,Clinton,MI,0.10517
T26039,Crawford,MI,0.138291635
T26041,Delta,MI,0.137669335
T26043,Dickinson,MI,0.176438085
T26045,Eaton,MI,0.113615
T26047,Emmet,MI,0.12206
T26049,Genesee,MI,0.14761801499999994
T26051,Gladwin,MI,0.12206
T26053,Gogebic,MI,0.14177796
T26055,Grand Traverse,MI,0.12925966
T26057,Gratiot,MI,0.12670427
T26059,Hillsdale,MI,0.12103464999999995
T26061,Houghton,MI,0.22322338
T26063,Huron,MI,0.1163763999999999
T26065,Ingham,MI,0.113615
T26067,Ionia,MI,0.11674103
T26069,Iosco,MI,0.12206
T26071,Iron,MI,0.1572521
T26073,Isabella,MI,0.113615
T26075,Jackson,MI,0.113615
T26077,Kalamazoo,MI,0.12206
T26079,Kalkaska,MI,0.13645932
T26081,Kent,MI,0.12502681
T26083,Keweenaw,MI,0.245829115
T26085,Lake,MI,0.138291635
T26087,Lapeer,MI,0.14761801499999994
T26089,Leelanau,MI,0.12206
T26091,Lenawee,MI,0.143445055
T26093,Livingston,MI,0.14761801499999994
T26095,Luce,MI,0.116623095
T26097,Mackinac,MI,0.14167474
T26099,Macomb,MI,0.1731760299999999
T26101,Manistee,MI,0.13645932
T26103,Marquette,MI,0.16768452
T26105,Mason,MI,0.138291635
T26107,Mecosta,MI,0.12206
T26109,Menominee,MI,0.14177796
T26111,Midland,MI,0.14761801499999994
T26113,Missaukee,MI,0.138291635
T26115,Monroe,MI,0.14699261
T26117,Montcalm,MI,0.138291635
T26119,Montmorency,MI,0.14765516
T26121,Muskegon,MI,0.138291635
T26123,Newaygo,MI,0.138291635
T26125,Oakland,MI,0.14761801499999994
T26127,Oceana,MI,0.12206
T26129,Ogemaw,MI,0.12206
T26131,Ontonagon,MI,0.18250067
T26133,Osceola,MI,0.12206
T26135,Oscoda,MI,0.1544534
T26137,Otsego,MI,0.1544534
T26139,Ottawa,MI,0.12242896
T26141,Presque Isle,MI,0.14085692
T26143,Roscommon,MI,0.12206
T26145,Saginaw,MI,0.12206
T26147,St Clair,MI,0.1731760299999999
T26149,St Joseph,MI,0.13279273
T26151,Sanilac,MI,0.10131894
T26153,Schoolcraft,MI,0.20335603
T26155,Shiawassee,MI,0.14761801499999994
T26157,Tuscola,MI,0.12206
T26159,Van Buren,MI,0.12206
T26161,Washtenaw,MI,0.13097875
T26163,Wayne,MI,0.15961697999999996
T26165,Wexford,MI,0.13645932
T27001,Aitkin,MN,0.14896982
T27003,Anoka,MN,0.13538538
T27005,Becker,MN,0.11075646
T27007,Beltrami,MN,0.13584691
T27009,Benton,MN,0.064794
T27011,Big Stone,MN,0.10967837999999999
T27013,Blue Earth,MN,0.12993989
T27015,Brown,MN,0.12166987
T27017,Carlton,MN,0.12168541
T27019,Carver,MN,0.12508039
T27021,Cass,MN,0.12163832
T27023,Chippewa,MN,0.12351307
T27025,Chisago,MN,0.14282263499999995
T27027,Clay,MN,0.115135715
T27029,Clearwater,MN,0.12587194
T27031,Cook,MN,0.064794
T27033,Cottonwood,MN,0.12015457
T27035,Crow Wing,MN,0.121313805
T27037,Dakota,MN,0.124545745
T27039,Dodge,MN,0.13099975
T27041,Douglas,MN,0.11075646
T27043,Faribault,MN,0.125094075
T27045,Fillmore,MN,0.14489022
T27047,Freeborn,MN,0.12354502
T27049,Goodhue,MN,0.13341696
T27051,Grant,MN,0.11601629
T27053,Hennepin,MN,0.13023288500000002
T27055,Houston,MN,0.13794943
T27057,Hubbard,MN,0.11705873
T27059,Isanti,MN,0.14282263499999995
T27061,Itasca,MN,0.1089451
T27063,Jackson,MN,0.11504028499999999
T27065,Kanabec,MN,0.13153455499999994
T27067,Kandiyohi,MN,0.1180336499999999
T27069,Kittson,MN,0.118166
T27071,Koochiching,MN,0.1453888
T27073,Lac Qui Parle,MN,0.10334047
T27075,Lake,MN,0.1486236199999999
T27077,Lake of The Woods,MN,0.14202275
T27079,Le Sueur,MN,0.130435255
T27081,Lincoln,MN,0.1093646599999999
T27083,Lyon,MN,0.1093646599999999
T27085,McLeod,MN,0.11022633
T27087,Mahnomen,MN,0.13100172
T27089,Marshall,MN,0.11923124999999996
T27091,Martin,MN,0.11797774
T27093,Meeker,MN,0.11992109000000001
T27095,Mille Lacs,MN,0.1500643499999999
T27097,Morrison,MN,0.1180336499999999
T27099,Mower,MN,0.13646340499999998
T27101,Murray,MN,0.11533874
T27103,Nicollet,MN,0.12664008
T27105,Nobles,MN,0.11312058
T27107,Norman,MN,0.09676124449999995
T27109,Olmsted,MN,0.1415875
T27111,Otter Tail,MN,0.10334047
T27113,Pennington,MN,0.12272869
T27115,Pine,MN,0.0874999999999999
T27117,Pipestone,MN,0.11490244999999999
T27119,Polk,MN,0.12474046999999995
T27121,Pope,MN,0.1180336499999999
T27123,Ramsey,MN,0.13558092
T27125,Red Lake,MN,0.12272869
T27127,Redwood,MN,0.11721854
T27129,Renville,MN,0.11206322499999996
T27131,Rice,MN,0.13099975
T27133,Rock,MN,0.109249445
T27135,Roseau,MN,0.13197036
T27137,St Louis,MN,0.10201305
T27139,Scott,MN,0.12699223
T27141,Sherburne,MN,0.13593557
T27143,Sibley,MN,0.12664008
T27145,Stearns,MN,0.11476179
T27147,Steele,MN,0.12913209
T27149,Stevens,MN,0.11976468
T27151,Swift,MN,0.1093646599999999
T27153,Todd,MN,0.1180336499999999
T27155,Traverse,MN,0.10967837999999999
T27157,Wabasha,MN,0.12163615
T27159,Wadena,MN,0.11075646
T27161,Waseca,MN,0.12741117
T27163,Washington,MN,0.14088437999999995
T27165,Watonwan,MN,0.10921547649999995
T27167,Wilkin,MN,0.10334047
T27169,Winona,MN,0.148896615
T27171,Wright,MN,0.12508039
T27173,Yellow Medicine,MN,0.11235169999999994
T28001,Adams,MS,0.111808519
T28003,Alcorn,MS,0.11355783
T28005,Amite,MS,0.12630422
T28007,Attala,MS,0.1088165599999999
T28009,Benton,MS,0.10802354
T28011,Bolivar,MS,0.11038109
T28013,Calhoun,MS,0.11369766
T28015,Carroll,MS,0.11073119
T28017,Chickasaw,MS,0.11194751499999996
T28019,Choctaw,MS,0.11531618
T28021,Claiborne,MS,0.111808519
T28023,Clarke,MS,0.1281251
T28025,Clay,MS,0.11219171
T28027,Coahoma,MS,0.11038109
T28029,Copiah,MS,0.097312818
T28031,Covington,MS,0.109549115
T28033,DeSoto,MS,0.10469452
T28035,Forrest,MS,0.12397297
T28037,Franklin,MS,0.12630422
T28039,George,MS,0.12898723
T28041,Greene,MS,0.12221473
T28043,Grenada,MS,0.11022692399999995
T28045,Hancock,MS,0.124253485
T28047,Harrison,MS,0.11841556
T28049,Hinds,MS,0.111808519
T28051,Holmes,MS,0.1231410299999999
T28053,Humphreys,MS,0.13569846999999996
T28055,Issaquena,MS,0.14825591
T28057,Itawamba,MS,0.10607123
T28059,Jackson,MS,0.12898723
T28061,Jasper,MS,0.123541905
T28063,Jefferson,MS,0.111808519
T28065,Jefferson Davis,MS,0.113150024
T28067,Jones,MS,0.12452505999999999
T28069,Kemper,MS,0.1281251
T28071,Lafayette,MS,0.11027473
T28073,Lamar,MS,0.12953932
T28075,Lauderdale,MS,0.129108255
T28077,Lawrence,MS,0.112856579
T28079,Leake,MS,0.1088165599999999
T28081,Lee,MS,0.094879043
T28083,Leflore,MS,0.11693610999999995
T28085,Lincoln,MS,0.12630422
T28087,Lowndes,MS,0.11069572
T28089,Madison,MS,0.09889198399999999
T28091,Marion,MS,0.12953932
T28093,Marshall,MS,0.10802354
T28095,Monroe,MS,0.11154789500000001
T28097,Montgomery,MS,0.11022692399999995
T28099,Neshoba,MS,0.1281251
T28101,Newton,MS,0.11847082999999994
T28103,Noxubee,MS,0.11659032
T28105,Oktibbeha,MS,0.11105971499999995
T28107,Panola,MS,0.103793774
T28109,Pearl River,MS,0.12898723
T28111,Perry,MS,0.12397297
T28113,Pike,MS,0.112856579
T28115,Pontotoc,MS,0.1141155
T28117,Prentiss,MS,0.10607123
T28119,Quitman,MS,0.10384695399999999
T28121,Rankin,MS,0.097312818
T28123,Scott,MS,0.10306468899999995
T28125,Sharkey,MS,0.14825591
T28127,Simpson,MS,0.080751409
T28129,Smith,MS,0.097312818
T28131,Stone,MS,0.12898723
T28133,Sunflower,MS,0.11676105999999994
T28135,Tallahatchie,MS,0.11032791
T28137,Tate,MS,0.1088165599999999
T28139,Tippah,MS,0.10973248999999999
T28141,Tishomingo,MS,0.1084682399999999
T28143,Tunica,MS,0.10384695399999999
T28145,Union,MS,0.11214937
T28147,Walthall,MS,0.12840034
T28149,Warren,MS,0.14825591
T28151,Washington,MS,0.11758950999999995
T28153,Wayne,MS,0.123541905
T28155,Webster,MS,0.11450692000000001
T28157,Wilkinson,MS,0.111808519
T28159,Winston,MS,0.1131451645
T28161,Yalobusha,MS,0.10540622
T28163,Yazoo,MS,0.10344828
T29001,Adair,MO,0.13318084
T29003,Andrew,MO,0.10722505666666665
T29005,Atchison,MO,0.13596061499999995
T29007,Audrain,MO,0.12690331
T29009,Barry,MO,0.11616601333333329
T29011,Barton,MO,0.12471698
T29013,Bates,MO,0.12003244
T29015,Benton,MO,0.11494370999999995
T29017,Bollinger,MO,0.1038154699999999
T29019,Boone,MO,0.11656841
T29021,Buchanan,MO,0.11145666500000001
T29023,Butler,MO,0.09978761599999994
T29025,Caldwell,MO,0.11203322
T29027,Callaway,MO,0.10911577
T29029,Camden,MO,0.10703719499999995
T29031,Cape Girardeau,MO,0.10870971
T29033,Carroll,MO,0.1024663083333333
T29035,Carter,MO,0.1038154699999999
T29037,Cass,MO,0.1083152199999999
T29039,Cedar,MO,0.11660181333333325
T29041,Chariton,MO,0.12230692
T29043,Christian,MO,0.11901894
T29045,Clark,MO,0.12578363999999995
T29047,Clay,MO,0.07760849999999994
T29049,Clinton,MO,0.11258262
T29051,Cole,MO,0.1080784
T29053,Cooper,MO,0.0975421666666666
T29055,Crawford,MO,0.10066114349999994
T29057,Dade,MO,0.1162478033333333
T29059,Dallas,MO,0.10703719499999995
T29061,Daviess,MO,0.125392275
T29063,DeKalb,MO,0.11258262
T29065,Dent,MO,0.11322308
T29067,Douglas,MO,0.11411201
T29069,Dunklin,MO,0.08959133
T29071,Franklin,MO,0.100393763
T29073,Gasconade,MO,0.11322308
T29075,Gentry,MO,0.1280356
T29077,Greene,MO,0.1098549799999999
T29079,Grundy,MO,0.11076875
T29081,Harrison,MO,0.121955755
T29083,Henry,MO,0.12003244
T29085,Hickory,MO,0.1134766666666666
T29087,Holt,MO,0.1370116499999999
T29089,Howard,MO,0.11656841
T29091,Howell,MO,0.1101080999999999
T29093,Iron,MO,0.0882682116666666
T29095,Jackson,MO,0.09524944333333325
T29097,Jasper,MO,0.11885536
T29099,Jefferson,MO,0.11322308
T29101,Johnson,MO,0.09524944333333325
T29103,Knox,MO,0.13318084
T29105,Laclede,MO,0.10421941
T29107,Lafayette,MO,0.11009310499999996
T29109,Lawrence,MO,0.11885536
T29111,Lewis,MO,0.10691659666666664
T29113,Lincoln,MO,0.093267474
T29115,Linn,MO,0.125685085
T29117,Livingston,MO,0.0972299833333333
T29119,McDonald,MO,0.11616601333333329
T29121,Macon,MO,0.13105304
T29123,Madison,MO,0.0730333333333333
T29125,Maries,MO,0.10415982
T29127,Marion,MO,0.11477849
T29129,Mercer,MO,0.09291446666666665
T29131,Miller,MO,0.10415982
T29133,Mississippi,MO,0.09087152166666665
T29135,Moniteau,MO,0.10639480500000001
T29137,Monroe,MO,0.114526765
T29139,Montgomery,MO,0.10119162200000001
T29141,Morgan,MO,0.0975421666666666
T29143,New Madrid,MO,0.0926733419999999
T29145,Newton,MO,0.11885536
T29147,Nodaway,MO,0.1370116499999999
T29149,Oregon,MO,0.12390994
T29151,Osage,MO,0.09055586666666665
T29153,Ozark,MO,0.12378003500000001
T29155,Pemiscot,MO,0.0961904966666666
T29157,Perry,MO,0.10630143666666664
T29159,Pettis,MO,0.0937516733333333
T29161,Phelps,MO,0.10262248
T29163,Pike,MO,0.10119162200000001
T29165,Platte,MO,0.0971084433333333
T29167,Polk,MO,0.1162478033333333
T29169,Pulaski,MO,0.10421941
T29171,Putnam,MO,0.135497915
T29173,Ralls,MO,0.111837965
T29175,Randolph,MO,0.11656841
T29177,Ray,MO,0.09253327666666665
T29179,Reynolds,MO,0.1035030899999999
T29181,Ripley,MO,0.11876166999999996
T29183,St Charles,MO,0.08315040366666665
T29185,St Clair,MO,0.1134766666666666
T29186,Ste Genevieve,MO,0.10630143666666664
T29187,St Francois,MO,0.0998836739999999
T29189,St Louis,MO,0.0730333333333333
T29195,Saline,MO,0.11293006
T29197,Schuyler,MO,0.10742191666666664
T29199,Scotland,MO,0.14130518
T29201,Scott,MO,0.0815312139999999
T29203,Shannon,MO,0.11411201
T29205,Shelby,MO,0.12556182
